collision_date,day,dd,year,mm,num_collisions,fatalities,injured,weighted_fatalities_injuries,dewp,slp,mxpsd,max,min,fog,temperature,visibility,wind_speed,gust,precipitation,snow_depth,thunder,hail,snow_ice_pellets
2014-07-19,6,19,2014,07,480,0,154,15.4,51.3,1023.7,6.0,75.9,68.5,0.0,72.2,10.0,4.5,,0.0,,0.0,0.0,0.0
2021-08-18,3,18,2021,08,334,0,154,15.4,70.4,1022.2,7.0,82.9,73.0,0.0,77.3,10.0,1.8,18.1,0.0,,0.0,0.0,0.0
2015-10-11,7,11,2015,10,559,0,154,15.4,42.6,1015.3,5.1,69.1,50.0,0.0,59.3,10.0,2.8,,0.0,,0.0,0.0,0.0
2014-07-22,2,22,2014,07,587,0,154,15.4,63.5,1020.5,6.0,86.0,66.9,0.0,77.0,9.9,2.3,20.0,0.0,,0.0,0.0,0.0
2016-03-14,1,14,2016,03,640,0,199,15.4,34.7,1018.6,20.0,62.1,39.9,0.0,46.3,7.7,9.6,31.1,0.02,,0.0,0.0,0.0
2022-09-11,7,11,2022,09,260,0,154,15.4,63.0,1021.6,5.1,86.0,64.0,0.0,71.9,9.2,2.0,,0.0,,0.0,0.0,0.0
2016-10-02,7,02,2016,10,486,0,154,15.4,55.2,1019.5,8.9,63.0,55.9,0.0,59.6,8.5,3.5,,0.0,,0.0,0.0,0.0
2013-04-19,5,19,2013,04,570,0,154,15.4,55.0,1012.8,12.0,71.1,54.0,0.0,60.8,7.9,6.1,21.0,0.0,,0.0,0.0,0.0
2018-06-13,3,13,2018,06,706,0,159,15.9,60.5,1015.3,6.0,78.1,57.0,0.0,68.7,9.0,2.7,,0.0,,0.0,0.0,0.0
2016-12-02,5,02,2016,12,690,0,159,15.9,27.4,1011.3,11.1,54.0,39.9,0.0,44.7,10.0,7.4,22.0,0.07,,0.0,0.0,0.0
2018-01-09,2,09,2018,01,684,0,159,15.9,22.3,1019.6,9.9,44.1,17.1,0.0,35.6,9.5,6.4,18.1,0.01,5.1,0.0,0.0,0.0
2015-10-09,5,09,2015,10,764,0,159,15.9,58.4,1014.9,8.9,78.1,59.0,1.0,66.6,8.3,3.0,24.1,0.0,,0.0,0.0,0.0
2019-03-20,3,20,2019,03,584,0,159,15.9,24.1,1028.3,8.0,53.1,35.1,0.0,44.3,9.9,2.1,26.0,0.0,,0.0,0.0,0.0
2013-08-10,6,10,2013,08,495,0,159,15.9,62.8,1013.8,8.0,84.9,70.0,0.0,77.2,9.8,4.4,15.0,0.01,,0.0,0.0,0.0
2016-08-08,1,08,2016,08,632,0,159,15.9,58.1,1016.2,6.0,86.0,70.0,0.0,78.6,9.4,1.7,,0.0,,0.0,0.0,0.0
2021-03-26,5,26,2021,03,336,0,159,15.9,50.3,1008.0,15.9,82.0,48.9,0.0,62.6,7.0,5.3,32.1,0.2,,0.0,0.0,0.0
2016-03-30,3,30,2016,03,650,0,159,15.9,15.4,1025.3,13.0,55.9,37.0,0.0,44.5,10.0,4.9,22.0,0.0,,0.0,0.0,0.0
2020-07-04,6,04,2020,07,278,0,159,15.9,65.9,1012.7,8.9,90.0,68.0,0.0,75.1,8.4,4.0,,0.13,,0.0,0.0,0.0
2016-10-12,3,12,2016,10,498,0,159,15.9,48.8,1027.2,5.1,66.0,46.0,0.0,57.9,9.8,1.2,,0.0,,0.0,0.0,0.0
2016-09-20,2,20,2016,09,619,0,159,15.9,66.4,1019.0,6.0,82.0,68.0,0.0,72.9,8.8,2.1,,0.44,,0.0,0.0,0.0
2018-05-09,3,09,2018,05,711,0,159,15.9,46.8,1021.2,8.0,77.0,53.1,0.0,63.0,9.0,1.8,19.0,0.0,,0.0,0.0,0.0
2019-08-14,3,14,2019,08,537,0,159,15.9,68.8,1009.3,7.0,84.0,71.1,0.0,76.6,8.4,2.8,18.1,0.03,,0.0,0.0,0.0
2018-03-18,7,18,2018,03,526,0,159,15.9,5.8,1012.0,13.0,48.0,27.0,0.0,36.2,10.0,5.6,22.9,0.0,,0.0,0.0,0.0
2016-10-17,1,17,2016,10,585,0,159,15.9,58.0,1014.1,8.9,81.0,53.1,0.0,69.4,8.6,3.1,15.9,0.0,,0.0,0.0,0.0
2019-04-29,1,29,2019,04,565,0,159,15.9,29.7,1027.1,7.0,60.1,41.0,0.0,49.5,10.0,2.7,21.0,0.01,,0.0,0.0,0.0
2022-07-12,2,12,2022,07,267,0,159,15.9,63.5,1008.4,8.9,90.0,66.9,0.0,78.0,10.0,5.2,18.1,0.0,,0.0,0.0,0.0
2020-03-04,3,04,2020,03,540,0,159,15.9,31.5,1005.3,15.9,59.0,45.0,0.0,50.7,9.3,8.8,28.0,0.25,,0.0,0.0,0.0
2013-07-16,2,16,2013,07,582,0,159,15.9,66.3,1021.4,11.1,93.9,77.0,0.0,85.9,9.3,3.9,18.1,0.0,,0.0,0.0,0.0
2014-09-20,6,20,2014,09,594,0,159,15.9,52.7,1025.1,8.0,75.0,54.0,0.0,65.0,9.9,3.2,18.1,0.0,,0.0,0.0,0.0
2017-02-16,4,16,2017,02,652,0,161,15.9,19.1,1000.1,13.0,46.9,30.9,0.0,33.6,10.0,8.9,25.1,0.0,,0.0,0.0,0.0
2015-07-30,4,30,2015,07,717,0,159,15.9,71.9,1012.3,8.9,86.0,75.2,1.0,80.5,6.9,4.6,19.0,0.0,,0.0,0.0,0.0
2013-02-26,2,26,2013,02,537,0,159,15.9,28.7,1023.4,9.9,44.1,35.1,0.0,39.9,9.4,5.0,15.9,0.0,,0.0,0.0,0.0
2017-08-15,2,15,2017,08,577,0,160,15.9,68.4,1013.6,5.1,75.0,68.0,0.0,72.1,5.5,1.2,,0.28,,0.0,0.0,0.0
2016-05-03,2,03,2016,05,711,0,168,16.8,50.1,1011.3,8.9,60.1,45.0,0.0,53.3,5.2,5.1,15.0,0.59,,0.0,0.0,0.0
2019-08-12,1,12,2019,08,586,0,168,16.8,56.0,1014.7,6.0,84.9,63.0,0.0,76.0,10.0,2.7,15.9,0.0,,0.0,0.0,0.0
2022-07-16,6,16,2022,07,276,0,168,16.8,66.3,1019.2,15.9,86.0,66.0,1.0,75.5,8.9,2.7,26.0,0.0,,0.0,0.0,0.0
2017-10-12,4,12,2017,10,603,0,168,16.8,52.3,1025.3,13.0,77.0,55.9,0.0,60.7,9.5,7.2,22.0,0.12,,0.0,0.0,0.0
2022-04-14,4,14,2022,04,331,0,168,16.8,53.3,1007.7,13.0,79.0,55.0,0.0,67.0,9.7,3.4,22.0,0.0,,0.0,0.0,0.0
2013-07-03,3,03,2013,07,635,0,168,16.8,71.4,1022.8,6.0,82.9,73.0,1.0,76.0,8.5,4.2,15.9,0.08,,0.0,0.0,0.0
2016-07-20,3,20,2016,07,698,0,168,16.8,52.6,1021.9,7.0,84.9,68.0,0.0,76.5,9.7,3.1,15.9,0.0,,0.0,0.0,0.0
2015-09-10,4,10,2015,09,716,0,168,16.8,69.8,1009.8,8.9,90.0,71.1,1.0,75.2,6.2,4.7,18.1,1.13,,0.0,0.0,0.0
2014-01-21,2,21,2014,01,1161,0,168,16.8,13.3,1012.8,19.0,39.2,14.0,0.0,25.2,6.0,12.5,22.0,0.0,5.9,0.0,0.0,0.0
2018-11-16,5,16,2018,11,720,0,168,16.8,33.8,1007.3,27.0,44.1,28.9,0.0,38.9,6.8,18.1,35.9,1.4,1.2,0.0,0.0,1.0
2021-04-20,2,20,2021,04,313,0,168,16.8,40.3,1011.9,8.0,75.9,52.0,0.0,62.2,10.0,2.7,20.0,0.0,,0.0,0.0,0.0
2016-09-01,4,01,2016,09,675,0,168,16.8,67.8,1011.0,8.0,89.1,70.0,1.0,73.9,6.5,1.6,18.1,0.04,,0.0,0.0,0.0
2017-07-24,1,24,2017,07,620,0,169,16.8,64.4,1010.0,12.0,79.0,63.0,1.0,69.3,7.5,5.7,20.0,0.36,,0.0,0.0,0.0
2018-12-05,3,05,2018,12,652,0,168,16.8,16.4,1018.2,13.0,46.0,28.0,0.0,32.5,10.0,7.9,24.1,0.0,,0.0,0.0,0.0
2018-11-19,1,19,2018,11,697,0,168,16.8,37.3,1020.5,7.0,50.0,41.0,0.0,45.5,8.4,4.1,,0.0,,0.0,0.0,0.0
2016-11-11,5,11,2016,11,665,0,168,16.8,31.4,1007.3,15.0,63.0,46.9,0.0,53.4,10.0,7.6,29.9,0.0,,0.0,0.0,0.0
2017-12-16,6,16,2017,12,661,0,169,16.8,19.0,1015.1,8.9,39.0,19.9,0.0,28.9,8.5,6.0,22.0,0.11,1.2,0.0,0.0,1.0
2013-07-21,7,21,2013,07,447,0,168,16.8,63.7,1012.0,8.9,89.1,78.1,0.0,82.3,9.8,3.9,14.0,0.0,,0.0,0.0,0.0
2018-05-20,7,20,2018,05,578,0,168,16.8,60.9,1014.8,8.0,81.0,48.9,0.0,67.5,5.9,2.7,15.0,0.5,,0.0,0.0,0.0
2019-07-11,4,11,2019,07,658,0,178,17.8,66.8,1014.0,7.0,86.0,73.4,0.0,78.5,8.7,3.4,15.9,0.0,,0.0,0.0,0.0
2018-08-27,1,27,2018,08,651,0,178,17.8,68.9,1018.0,5.1,88.0,69.1,0.0,80.3,8.7,2.3,,0.0,,0.0,0.0,0.0
2019-07-03,3,03,2019,07,654,0,178,17.8,67.2,1010.0,4.1,87.1,71.1,0.0,79.6,10.0,1.7,,0.02,,0.0,0.0,0.0
2015-09-08,2,08,2015,09,795,0,178,17.8,64.2,1015.7,8.0,97.0,70.0,0.0,84.2,9.8,3.8,15.0,0.0,,0.0,0.0,0.0
2021-11-06,6,06,2021,11,335,0,178,17.8,28.8,1029.1,4.1,52.0,39.0,0.0,45.9,10.0,2.5,,0.0,,0.0,0.0,0.0
2014-07-11,5,11,2014,07,642,0,178,17.8,58.4,1021.4,8.0,86.0,72.0,0.0,76.8,10.0,3.5,15.0,0.0,,0.0,0.0,0.0
2017-03-31,5,31,2017,03,753,0,178,17.8,35.9,1018.1,13.0,52.0,37.9,0.0,40.4,5.0,6.5,25.1,0.33,,0.0,0.0,0.0
2021-11-24,3,24,2021,11,368,0,188,18.8,17.2,1024.7,8.9,45.0,30.0,0.0,36.2,10.0,4.2,18.1,0.0,,0.0,0.0,0.0
2018-10-25,4,25,2018,10,763,0,188,18.8,30.6,1020.0,18.1,50.0,41.0,0.0,45.5,10.0,13.9,26.0,0.0,,0.0,0.0,0.0
2021-07-02,5,02,2021,07,333,0,188,18.8,68.4,1006.7,6.0,84.0,69.1,1.0,72.7,6.8,1.9,22.0,1.0,,0.0,0.0,0.0
2013-05-11,6,11,2013,05,523,0,188,18.8,60.1,1009.5,7.0,70.0,61.0,1.0,64.4,5.8,3.3,19.0,0.18,,0.0,0.0,0.0
2017-05-31,3,31,2017,05,669,0,188,18.8,58.6,1016.3,7.0,75.0,55.0,0.0,63.1,5.9,1.8,18.1,0.09,,0.0,0.0,0.0
2018-12-06,4,06,2018,12,681,0,188,18.8,18.8,1021.0,18.1,39.9,28.0,0.0,34.5,10.0,10.6,22.0,0.0,,0.0,0.0,0.0
2016-07-14,4,14,2016,07,741,0,188,18.8,72.1,1012.9,6.0,88.0,71.1,1.0,78.7,7.4,3.0,31.1,0.0,,0.0,0.0,0.0
2015-07-10,5,10,2015,07,709,0,188,18.8,62.7,1013.3,8.9,84.0,68.0,0.0,76.1,8.0,4.4,15.0,0.3,,0.0,0.0,0.0
2019-05-16,4,16,2019,05,642,0,188,18.8,44.8,1010.5,6.0,73.0,44.1,0.0,62.8,9.7,3.0,17.1,0.12,,0.0,0.0,0.0
2017-12-01,5,01,2017,12,772,0,198,19.8,37.1,1020.5,8.0,53.1,37.9,0.0,48.8,10.0,4.2,15.9,0.03,,0.0,0.0,0.0
2016-07-30,6,30,2016,07,599,0,198,19.8,69.4,1014.5,7.0,84.9,69.1,0.0,77.0,6.0,3.0,15.0,0.15,,0.0,0.0,0.0
2017-10-02,1,02,2017,10,739,0,199,19.8,41.7,1028.3,5.1,73.0,50.0,0.0,61.4,10.0,2.3,17.1,0.0,,0.0,0.0,0.0
2013-06-25,2,25,2013,06,648,0,198,19.8,64.9,1013.4,8.9,91.0,73.0,0.0,80.9,8.4,2.9,18.1,0.0,,0.0,0.0,0.0
2016-10-27,4,27,2016,10,831,0,198,19.8,32.8,1029.5,8.0,53.6,41.0,0.0,44.2,7.6,4.6,14.0,0.0,,0.0,0.0,0.0
2016-03-21,1,21,2016,03,617,0,213,19.8,22.4,1009.7,14.0,50.0,32.0,0.0,38.6,6.7,6.4,27.0,0.13,,0.0,0.0,1.0
2017-09-23,6,23,2017,09,631,0,208,20.8,52.8,1016.1,8.9,87.1,66.0,0.0,76.7,10.0,5.2,15.9,0.0,,0.0,0.0,0.0
2022-07-21,4,21,2022,07,295,0,218,21.8,70.8,1004.8,8.9,91.9,73.9,0.0,83.6,9.3,3.5,25.1,0.0,,0.0,0.0,0.0
2015-01-18,7,18,2015,01,961,0,228,22.8,27.8,1021.2,6.0,42.8,30.0,1.0,35.1,5.7,3.3,,0.0,,0.0,0.0,0.0
2016-06-26,7,26,2016,06,582,0,238,23.8,55.5,1022.6,6.0,86.0,64.0,0.0,74.7,9.0,1.4,,0.0,,0.0,0.0,0.0
2016-02-15,1,15,2016,02,291,1,65,7.5,2.0,1033.3,8.9,30.2,14.0,1.0,19.1,8.1,3.7,15.9,0.0,2.0,0.0,0.0,1.0
2021-12-29,3,29,2021,12,192,1,80,9.0,37.4,1011.7,11.1,46.9,36.0,0.0,42.6,6.3,5.0,14.0,0.19,,0.0,0.0,0.0
2013-12-25,3,25,2013,12,257,1,80,9.0,6.5,1030.4,14.0,42.1,19.0,0.0,24.8,10.0,5.2,25.1,0.0,,0.0,0.0,0.0
2023-01-08,7,08,2023,01,187,1,85,9.5,21.9,1024.7,8.0,45.0,33.1,0.0,37.7,10.0,4.2,,0.0,,0.0,0.0,0.0
2021-01-13,3,13,2021,01,245,1,85,9.5,22.9,1016.8,8.0,44.1,33.1,0.0,38.9,8.9,3.0,17.1,0.0,,0.0,0.0,0.0
2014-02-20,4,20,2014,02,556,1,90,10.0,26.6,1019.7,8.9,50.0,37.9,0.0,42.8,9.5,4.7,18.1,0.26,16.9,0.0,0.0,0.0
2015-01-29,4,29,2015,01,519,1,90,10.0,6.5,1024.2,6.0,34.0,16.0,0.0,26.6,10.0,3.1,,0.0,7.9,0.0,0.0,0.0
2013-05-15,3,15,2013,05,532,1,90,10.0,39.9,1015.4,8.0,66.9,52.0,0.0,58.0,9.7,3.3,18.1,0.0,,0.0,0.0,0.0
2021-01-20,3,20,2021,01,253,1,95,10.5,19.2,1014.4,13.0,43.0,30.9,0.0,36.6,9.5,5.7,22.9,0.0,,0.0,0.0,1.0
2021-03-03,3,03,2021,03,244,1,95,10.5,13.8,1013.7,11.1,52.0,21.0,0.0,39.4,10.0,6.0,19.0,0.0,,0.0,0.0,0.0
2014-12-31,3,31,2014,12,461,1,95,10.5,8.5,1026.7,8.9,34.0,27.0,0.0,29.4,10.0,4.3,18.1,0.0,,0.0,0.0,0.0
2021-03-13,6,13,2021,03,252,1,95,10.5,9.7,1021.5,15.9,68.0,33.1,0.0,45.2,10.0,7.4,28.0,0.0,,0.0,0.0,0.0
2018-04-08,7,08,2018,04,468,1,95,10.5,13.9,1012.2,14.0,48.9,32.0,0.0,38.6,10.0,7.4,22.9,0.0,,0.0,0.0,0.0
2014-03-16,7,16,2014,03,412,1,100,11.0,10.4,1019.5,15.0,57.9,30.0,0.0,37.0,10.0,7.3,24.1,0.0,,0.0,0.0,0.0
2013-04-22,1,22,2013,04,565,1,105,11.5,29.9,1036.3,17.1,55.0,41.0,0.0,47.6,10.0,6.8,22.0,0.0,,0.0,0.0,0.0
2013-02-25,1,25,2013,02,490,1,105,11.5,22.7,1018.1,9.9,45.0,32.0,0.0,37.5,10.0,5.0,22.9,0.01,,0.0,0.0,0.0
2022-10-10,1,10,2022,10,216,1,105,11.5,38.4,1021.8,5.1,66.9,44.1,0.0,58.7,10.0,2.2,20.0,0.0,,0.0,0.0,0.0
2022-11-20,7,20,2022,11,247,1,105,11.5,12.0,1018.5,14.0,39.9,30.9,0.0,35.4,10.0,7.2,26.0,0.0,,0.0,0.0,0.0
2021-08-05,4,05,2021,08,304,1,110,12.0,61.2,1018.7,8.9,81.0,66.9,0.0,73.1,10.0,4.3,,0.0,,0.0,0.0,0.0
2013-01-23,3,23,2013,01,545,1,110,12.0,-5.4,1022.5,11.1,19.9,10.9,0.0,14.4,10.0,7.7,24.1,0.0,,0.0,0.0,0.0
2014-03-04,2,04,2014,03,532,1,110,12.0,-0.1,1027.2,8.0,32.0,12.9,0.0,20.1,10.0,4.4,,0.0,5.1,0.0,0.0,0.0
2022-02-19,6,19,2022,02,237,1,110,12.0,11.1,1016.1,15.0,39.0,26.1,0.0,31.4,10.0,5.6,29.9,0.33,,0.0,0.0,1.0
2014-01-25,6,25,2014,01,475,1,110,12.0,6.6,999.1,8.0,28.0,15.8,0.0,21.8,5.3,6.2,15.0,0.0,5.9,0.0,0.0,1.0
2014-02-11,2,11,2014,02,636,1,110,12.0,4.1,1026.7,8.9,28.9,16.0,0.0,21.7,10.0,5.2,15.9,0.0,9.8,0.0,0.0,0.0
2014-12-22,1,22,2014,12,566,1,110,12.0,31.8,1025.9,8.9,43.0,30.9,0.0,37.4,8.5,5.0,,0.0,,0.0,0.0,1.0
2017-11-25,6,25,2017,11,456,1,110,12.0,30.4,1009.5,8.0,57.0,35.1,0.0,48.7,10.0,4.2,22.0,0.0,,0.0,0.0,0.0
2015-01-17,6,17,2015,01,495,1,110,12.0,1.8,1026.1,15.9,43.0,17.1,0.0,22.2,10.0,6.5,26.0,0.0,,0.0,0.0,0.0
2018-01-05,5,05,2018,01,700,1,115,12.5,-2.5,1006.2,17.1,28.9,9.0,0.0,14.9,10.0,11.2,29.9,0.69,1.2,0.0,0.0,0.0
2020-02-28,5,28,2020,02,530,1,115,12.5,10.0,1009.6,15.9,43.0,28.9,0.0,33.8,10.0,9.3,28.0,0.0,,0.0,0.0,0.0
2019-12-06,5,06,2019,12,563,1,115,12.5,23.7,1017.6,9.9,50.0,34.0,0.0,40.6,10.0,6.0,21.0,0.0,,0.0,0.0,0.0
2023-01-15,7,15,2023,01,193,1,115,12.5,18.4,1014.7,14.0,41.0,30.0,0.0,33.9,10.0,8.4,26.0,0.0,,0.0,0.0,0.0
2014-03-25,2,25,2014,03,474,1,115,12.5,7.4,1018.7,9.9,39.0,21.0,0.0,32.4,10.0,4.1,15.9,0.0,,0.0,0.0,0.0
2021-03-30,2,30,2021,03,281,1,115,12.5,25.8,1027.3,9.9,61.0,42.1,0.0,50.6,10.0,4.6,19.0,0.0,,0.0,0.0,0.0
2015-01-14,3,14,2015,01,506,1,115,12.5,9.5,1031.1,11.1,36.0,16.0,0.0,22.8,10.0,6.4,15.0,0.0,,0.0,0.0,0.0
2020-07-28,2,28,2020,07,298,1,115,12.5,69.0,1008.2,12.0,93.0,75.9,0.0,85.7,10.0,4.7,20.0,0.0,,0.0,0.0,0.0
2015-07-24,5,24,2015,07,490,1,115,12.5,49.0,1013.3,7.0,87.1,68.0,0.0,77.8,10.0,2.1,14.0,0.0,,0.0,0.0,0.0
2020-01-01,3,01,2020,01,346,1,115,12.5,23.9,1006.0,12.0,45.0,36.0,0.0,39.0,10.0,7.9,21.0,0.02,,0.0,0.0,0.0
2014-03-15,6,15,2014,03,519,1,120,13.0,24.2,1010.0,13.0,57.9,41.0,0.0,49.9,10.0,6.6,26.0,0.0,,0.0,0.0,0.0
2012-11-06,2,06,2012,11,514,1,120,13.0,17.4,1022.0,14.0,45.0,32.0,0.0,36.6,10.0,4.8,18.1,0.07,,0.0,0.0,0.0
2017-04-10,1,10,2017,04,634,1,120,13.0,36.3,1021.0,11.1,73.9,45.0,0.0,62.5,10.0,4.9,20.0,0.0,,0.0,0.0,0.0
2020-10-16,5,16,2020,10,304,1,120,13.0,55.0,1017.1,9.9,66.0,50.0,1.0,59.0,7.8,3.0,15.9,0.0,,0.0,0.0,0.0
2022-12-18,7,18,2022,12,240,1,120,13.0,20.6,1011.8,9.9,44.1,33.1,0.0,36.6,10.0,6.3,17.1,0.0,,0.0,0.0,0.0
2017-03-19,7,19,2017,03,550,1,121,13.0,23.9,1021.1,14.0,46.9,34.0,0.0,38.7,10.0,9.1,22.9,0.08,3.1,0.0,0.0,0.0
2017-02-11,6,11,2017,02,511,1,120,13.0,21.5,1015.6,13.0,48.0,19.0,0.0,37.3,9.6,4.4,21.0,0.0,7.9,0.0,0.0,1.0
2020-11-29,7,29,2020,11,248,1,120,13.0,26.1,1019.7,6.0,55.9,41.0,0.0,47.0,10.0,2.6,,0.0,,0.0,0.0,0.0
2014-08-06,3,06,2014,08,562,1,120,13.0,60.3,1011.8,11.1,82.9,70.0,0.0,76.3,9.8,3.1,20.0,0.0,,0.0,0.0,0.0
2015-03-24,2,24,2015,03,601,1,120,13.0,5.9,1026.0,9.9,45.0,23.0,0.0,33.8,10.0,4.2,,0.0,,0.0,0.0,0.0
2012-11-25,7,25,2012,11,415,1,120,13.0,17.2,1011.6,22.9,41.0,33.1,0.0,36.6,10.0,7.1,30.9,0.0,,0.0,0.0,0.0
2022-11-14,1,14,2022,11,263,1,120,13.0,24.4,1023.9,11.1,45.0,37.9,0.0,41.5,10.0,5.8,17.1,0.03,,0.0,0.0,0.0
2015-09-23,3,23,2015,09,501,1,120,13.0,47.9,1023.9,5.1,80.1,59.0,0.0,68.4,10.0,3.3,,0.0,,0.0,0.0,0.0
2012-10-03,3,03,2012,10,502,1,120,13.0,64.3,1016.6,9.9,73.0,62.6,1.0,65.6,1.5,3.5,,0.45,,0.0,0.0,0.0
2014-04-03,4,03,2014,04,592,1,125,13.5,30.8,1018.4,6.0,66.9,42.1,0.0,53.6,10.0,3.0,15.0,0.0,,0.0,0.0,0.0
2013-01-19,6,19,2013,01,484,1,125,13.5,18.1,1024.7,13.0,51.1,28.0,0.0,37.3,10.0,7.8,24.1,0.0,,0.0,0.0,0.0
2014-11-25,2,25,2014,11,599,1,125,13.5,40.4,1011.9,8.9,66.9,52.0,0.0,60.0,10.0,4.3,17.1,0.02,,0.0,0.0,0.0
2015-07-08,3,08,2015,07,620,1,125,13.5,69.2,1013.8,11.1,88.0,75.0,0.0,80.5,7.5,3.6,18.1,0.12,,0.0,0.0,0.0
2012-09-16,7,16,2012,09,458,1,125,13.5,46.5,1018.9,13.0,73.0,53.6,0.0,65.1,10.0,1.9,20.0,0.0,,0.0,0.0,0.0
2017-04-18,2,18,2017,04,516,1,125,13.5,32.0,1025.6,12.0,73.9,50.0,0.0,57.4,10.0,5.8,20.0,0.0,,0.0,0.0,0.0
2021-07-13,2,13,2021,07,298,1,125,13.5,67.5,1023.2,11.1,86.0,69.1,0.0,71.1,7.1,6.1,15.9,1.42,,0.0,0.0,0.0
2015-03-02,1,02,2015,03,650,1,125,13.5,19.1,1020.2,13.0,39.0,24.1,0.0,32.4,7.5,5.3,27.0,0.52,9.8,0.0,0.0,1.0
2022-06-16,4,16,2022,06,302,1,125,13.5,59.9,1020.7,8.9,82.9,61.0,0.0,67.0,9.3,2.9,17.1,0.24,,0.0,0.0,0.0
2016-01-10,7,10,2016,01,462,1,125,13.5,45.9,1004.8,15.9,59.0,39.9,0.0,50.4,5.3,8.2,26.0,0.77,,0.0,0.0,0.0
2020-12-31,4,31,2020,12,278,1,125,13.5,33.8,1019.1,11.1,48.0,28.0,0.0,43.9,8.3,5.5,22.9,0.09,,0.0,0.0,0.0
2015-11-21,6,21,2015,11,597,1,125,13.5,26.3,1023.2,8.9,64.0,42.1,0.0,46.4,10.0,4.9,18.1,0.0,,0.0,0.0,0.0
2019-10-13,7,13,2019,10,441,1,130,14.0,45.9,1017.4,5.1,66.9,53.1,0.0,59.5,10.0,2.4,,0.0,,0.0,0.0,0.0
2016-05-02,1,02,2016,05,589,1,130,14.0,45.5,1016.0,8.0,59.0,44.6,0.0,50.1,5.0,2.2,17.1,0.16,,0.0,0.0,0.0
2014-12-14,7,14,2014,12,439,1,130,14.0,28.3,1012.2,12.0,46.0,37.9,0.0,41.0,10.0,5.9,18.1,0.0,,0.0,0.0,0.0
2015-01-01,4,01,2015,01,395,1,130,14.0,8.1,1019.6,9.9,39.0,27.0,0.0,31.4,10.0,5.3,25.1,0.0,,0.0,0.0,0.0
2014-04-08,2,08,2014,04,606,1,130,14.0,44.1,1000.6,12.0,64.0,43.0,1.0,52.6,4.7,5.6,22.9,0.86,,0.0,0.0,0.0
2014-05-26,1,26,2014,05,433,1,130,14.0,48.0,1016.0,8.9,86.0,55.0,0.0,74.7,10.0,3.7,18.1,0.0,,0.0,0.0,0.0
2014-07-23,3,23,2014,07,591,1,130,14.0,66.9,1013.7,7.0,88.0,71.1,0.0,79.7,9.8,4.8,15.9,0.0,,0.0,0.0,0.0
2019-01-02,3,02,2019,01,502,1,130,14.0,23.2,1024.2,15.0,57.9,35.1,0.0,38.0,10.0,8.5,19.0,0.06,,0.0,0.0,0.0
2013-06-02,7,02,2013,06,487,1,130,14.0,65.9,1010.8,12.0,88.0,73.0,0.0,80.1,10.0,5.1,19.0,0.0,,0.0,0.0,0.0
2020-06-29,1,29,2020,06,301,1,130,14.0,64.8,1008.4,13.0,90.0,64.9,1.0,75.7,9.3,3.4,41.0,0.11,,0.0,0.0,0.0
2016-09-05,1,05,2016,09,419,1,130,14.0,52.1,1021.4,9.9,84.0,64.9,0.0,72.8,10.0,5.9,20.0,0.0,,0.0,0.0,0.0
2021-07-07,3,07,2021,07,324,1,130,14.0,70.0,1013.9,6.0,91.9,71.1,0.0,79.8,6.8,2.4,22.0,0.55,,0.0,0.0,0.0
2021-10-06,3,06,2021,10,270,1,130,14.0,57.5,1027.8,6.0,69.8,61.0,0.0,64.0,10.0,1.7,,0.0,,0.0,0.0,0.0
2018-11-28,3,28,2018,11,573,1,130,14.0,24.8,998.4,22.0,45.0,36.0,0.0,38.6,10.0,15.5,32.1,0.03,,0.0,0.0,0.0
2017-12-26,2,26,2017,12,543,1,132,14.0,3.1,1026.6,13.0,37.9,24.1,0.0,26.4,10.0,8.2,22.0,0.23,,0.0,0.0,0.0
2017-02-01,3,01,2017,02,574,1,130,14.0,26.6,1012.1,8.9,46.9,26.1,0.0,39.6,9.2,4.1,20.0,0.06,1.2,0.0,0.0,0.0
2014-10-10,5,10,2014,10,541,1,130,14.0,37.0,1018.6,7.0,68.0,52.0,0.0,58.7,10.0,2.6,22.9,0.0,,0.0,0.0,0.0
2022-01-14,5,14,2022,01,289,1,130,14.0,29.6,1009.4,13.0,48.0,32.0,0.0,39.4,10.0,6.4,22.9,0.0,,0.0,0.0,0.0
2012-11-14,3,14,2012,11,625,1,135,14.5,29.9,1031.9,22.0,46.9,37.0,0.0,42.8,9.6,7.7,28.9,0.33,,0.0,0.0,0.0
2021-07-03,6,03,2021,07,291,1,135,14.5,59.4,1008.7,12.0,79.0,59.0,0.0,63.6,8.1,6.3,22.0,0.88,,0.0,0.0,0.0
2013-12-10,2,10,2013,12,539,1,135,14.5,30.2,1014.9,8.9,39.0,30.9,1.0,35.7,6.3,5.1,17.1,0.1,1.2,0.0,0.0,1.0
2016-02-05,5,05,2016,02,607,1,135,14.5,26.2,1019.2,13.0,48.9,30.2,1.0,37.4,6.1,7.4,25.1,0.38,1.2,0.0,0.0,1.0
2021-11-02,2,02,2021,11,276,1,135,14.5,35.0,1022.1,8.9,57.9,48.9,0.0,50.8,10.0,2.1,15.0,0.0,,0.0,0.0,0.0
2016-02-06,6,06,2016,02,553,1,135,14.5,16.7,1027.5,9.9,44.1,30.0,0.0,34.6,10.0,5.0,19.0,0.15,1.2,0.0,0.0,0.0
