day,dd,mm,year,collision_date,num_collisions,injured,fatalities,weighted_fatalities_injuries,num_vehicles_involved,dewp,slp,mxpsd,max,min,fog,temperature,visibility,wind_speed,gust,precipitation,snow_depth,thunder,hail,snow_ice_pellets
3,25,10,2017,2017-10-25,648,165,1,17.5,1212,53.4,1006.1,6.0,68.0,57.9,0.0,63.2,9.1,1.6,,0.15,,0.0,0.0,0.0
4,30,06,2016,2016-06-30,761,175,1,18.5,1456,56.2,1015.1,5.1,84.9,66.9,0.0,75.7,10.0,2.2,,0.01,,0.0,0.0,0.0
7,30,10,2016,2016-10-30,557,175,1,18.5,1002,54.0,1011.6,11.1,75.0,57.9,1.0,65.4,8.7,4.4,32.1,0.0,,0.0,0.0,0.0
6,28,07,2012,2012-07-28,513,175,1,18.5,1021,69.6,1012.2,8.0,84.0,68.0,1.0,75.5,7.0,3.9,15.9,0.0,,0.0,0.0,0.0
2,20,10,2015,2015-10-20,714,175,1,18.5,1404,34.1,1023.6,8.9,70.0,35.1,0.0,56.2,10.0,5.7,17.1,0.0,,0.0,0.0,0.0
1,02,07,2012,2012-07-02,564,175,1,18.5,1121,54.1,1011.6,15.0,88.0,66.9,0.0,80.3,10.0,3.8,,0.0,,0.0,0.0,0.0
5,06,07,2018,2018-07-06,654,175,1,18.5,1215,71.0,1018.1,7.0,90.0,73.9,1.0,78.2,8.7,3.6,17.1,0.06,,0.0,0.0,0.0
7,05,07,2020,2020-07-05,290,175,1,18.5,545,64.2,1013.5,5.1,91.9,68.0,0.0,79.4,8.2,2.0,,0.0,,0.0,0.0,0.0
3,01,05,2013,2013-05-01,576,185,1,19.5,1131,32.7,1029.4,11.1,69.1,46.9,0.0,57.0,10.0,4.5,15.9,0.0,,0.0,0.0,0.0
3,18,05,2022,2022-05-18,336,185,1,19.5,598,38.8,1013.5,8.0,77.0,55.0,0.0,63.2,10.0,4.5,15.0,0.0,,0.0,0.0,0.0
3,22,11,2017,2017-11-22,774,185,1,19.5,1443,40.5,1014.7,14.0,57.9,41.0,0.0,51.0,8.6,5.2,25.1,0.07,,0.0,0.0,0.0
1,11,06,2018,2018-06-11,686,185,1,19.5,1305,50.3,1017.1,7.0,73.0,57.9,0.0,63.9,9.9,2.5,,0.01,,0.0,0.0,0.0
5,23,05,2014,2014-05-23,660,185,1,19.5,1290,56.5,1011.5,8.0,71.1,59.0,0.0,62.2,5.0,3.1,17.1,0.02,,0.0,0.0,0.0
5,22,03,2019,2019-03-22,718,185,1,19.5,1332,36.5,997.8,15.0,48.9,39.2,0.0,43.7,6.7,8.9,27.0,1.38,,0.0,0.0,0.0
4,02,05,2019,2019-05-02,668,185,1,19.5,1243,51.5,1019.9,8.9,78.1,50.0,0.0,58.0,4.5,2.0,18.1,0.0,,0.0,0.0,0.0
5,20,04,2018,2018-04-20,707,186,1,19.5,1339,22.8,1019.9,13.0,50.0,37.0,0.0,42.0,10.0,7.9,25.1,0.08,,0.0,0.0,0.0
5,07,08,2015,2015-08-07,726,185,1,19.5,1435,53.9,1012.7,8.0,84.0,66.9,0.0,76.4,10.0,4.3,,0.0,,0.0,0.0,0.0
4,20,06,2019,2019-06-20,697,195,1,20.5,1334,67.5,1003.4,7.0,77.0,64.4,1.0,69.2,2.7,2.6,,0.16,,0.0,0.0,0.0
1,21,05,2018,2018-05-21,626,195,1,20.5,1159,49.9,1020.4,7.0,81.0,55.9,0.0,68.1,10.0,2.4,17.1,0.0,,0.0,0.0,0.0
6,12,09,2020,2020-09-12,304,195,1,20.5,553,54.3,1025.4,8.0,75.9,61.0,0.0,66.6,10.0,5.1,,0.0,,0.0,0.0,0.0
1,05,11,2018,2018-11-05,759,195,1,20.5,1406,43.8,1028.7,,55.0,43.0,0.0,50.2,8.9,,,0.0,,0.0,0.0,0.0
2,01,08,2017,2017-08-01,705,205,1,21.5,1315,61.7,1016.6,5.1,91.9,66.0,0.0,80.2,10.0,1.8,,0.0,,0.0,0.0,0.0
7,29,05,2016,2016-05-29,566,205,1,21.5,1089,59.2,1019.6,8.0,91.9,71.1,0.0,77.9,9.0,4.2,19.0,0.0,,0.0,0.0,0.0
6,20,10,2018,2018-10-20,629,205,1,21.5,1189,47.3,1007.9,,62.1,43.0,0.0,56.8,9.8,,,0.06,,0.0,0.0,0.0
7,12,06,2016,2016-06-12,587,205,1,21.5,1091,55.5,1004.5,9.9,88.0,59.0,0.0,79.4,9.7,5.6,21.0,0.0,,0.0,0.0,0.0
4,30,05,2019,2019-05-30,625,205,1,21.5,1173,57.0,1007.9,7.0,70.0,55.9,1.0,60.0,4.2,3.3,,0.79,,0.0,0.0,0.0
5,17,06,2016,2016-06-17,748,215,1,22.5,1438,55.1,1012.0,11.1,75.9,64.0,0.0,70.2,9.1,3.5,,0.02,,0.0,0.0,0.0
4,24,05,2018,2018-05-24,770,215,1,22.5,1436,46.6,1018.2,7.0,82.9,59.0,0.0,73.2,10.0,2.2,,0.29,,0.0,0.0,0.0
4,14,12,2017,2017-12-14,883,218,1,22.5,1622,15.5,1006.7,12.0,32.0,19.9,0.0,27.2,7.4,5.1,20.0,0.07,,0.0,0.0,1.0
5,05,10,2018,2018-10-05,796,215,1,22.5,1498,57.1,1018.8,9.9,75.9,60.1,0.0,66.4,9.7,3.7,,0.04,,0.0,0.0,0.0
4,15,09,2016,2016-09-15,757,215,1,22.5,1407,49.4,1023.1,9.9,73.0,62.1,0.0,68.0,10.0,5.0,20.0,0.56,,0.0,0.0,0.0
5,10,05,2019,2019-05-10,660,225,1,23.5,1258,54.1,1018.7,8.0,73.0,53.1,0.0,61.8,9.1,1.8,18.1,0.0,,0.0,0.0,0.0
4,07,09,2017,2017-09-07,790,245,1,25.5,1497,57.2,1011.8,7.0,72.0,59.0,0.0,64.4,7.3,3.9,15.9,0.42,,0.0,0.0,0.0
1,20,04,2020,2020-04-20,140,43,1,5.3,262,30.5,1004.6,8.9,63.0,39.9,0.0,53.2,10.0,4.7,15.9,0.0,,0.0,0.0,0.0
1,23,03,2020,2020-03-23,225,63,1,7.3,399,30.5,1031.0,13.0,45.0,33.1,0.0,37.8,6.3,8.2,20.0,0.01,,0.0,0.0,1.0
7,05,01,2014,2014-01-05,320,63,1,7.3,635,21.9,1025.6,7.0,36.0,27.0,1.0,30.3,6.4,3.8,15.0,0.0,5.9,0.0,0.0,1.0
1,17,01,2022,2022-01-17,203,71,1,8.1,339,32.6,989.4,19.0,44.1,30.2,0.0,37.5,6.1,9.6,31.1,1.5,,0.0,0.0,1.0
1,22,02,2021,2021-02-22,245,81,1,9.1,415,22.2,1026.2,7.0,39.0,24.1,1.0,34.3,7.7,3.3,18.1,0.0,5.1,0.0,0.0,1.0
4,24,11,2022,2022-11-24,191,81,1,9.1,338,30.8,1027.7,7.0,55.0,39.9,0.0,46.3,10.0,3.8,,0.0,,0.0,0.0,0.0
7,30,11,2014,2014-11-30,377,81,1,9.1,758,30.7,1021.2,7.0,54.0,27.0,0.0,47.5,10.0,3.3,,0.0,,0.0,0.0,0.0
7,24,05,2020,2020-05-24,197,81,1,9.1,364,45.7,1023.2,,66.9,51.8,0.0,58.2,10.0,,,0.65,,0.0,0.0,0.0
5,29,11,2013,2013-11-29,437,86,1,9.6,863,13.8,1034.0,6.0,39.0,30.0,0.0,33.7,10.0,2.4,14.0,0.0,,0.0,0.0,0.0
4,13,02,2014,2014-02-13,447,86,1,9.6,854,24.8,1014.2,19.0,36.0,12.9,1.0,29.9,3.6,10.6,33.0,0.25,9.8,0.0,0.0,1.0
1,26,12,2022,2022-12-26,189,91,1,10.1,324,6.1,1021.0,11.1,28.9,14.0,0.0,22.9,10.0,6.7,20.0,0.0,,0.0,0.0,0.0
6,06,02,2021,2021-02-06,275,96,1,10.6,449,16.7,1013.0,13.0,46.9,34.0,0.0,39.4,10.0,6.6,28.9,0.07,9.1,0.0,0.0,0.0
3,17,02,2021,2021-02-17,239,96,1,10.6,416,8.8,1022.8,14.0,51.1,21.9,0.0,29.7,10.0,7.4,24.1,0.02,5.9,0.0,0.0,0.0
1,04,03,2019,2019-03-04,503,96,1,10.6,868,27.4,1009.3,,42.1,33.1,1.0,34.6,5.9,,,0.81,1.2,0.0,0.0,1.0
7,12,01,2014,2014-01-12,388,96,1,10.6,768,33.8,1005.0,12.0,57.9,37.0,0.0,47.6,9.7,7.2,25.1,0.42,,0.0,0.0,0.0
7,09,11,2014,2014-11-09,419,101,1,11.1,854,32.0,1013.4,8.0,57.0,36.0,0.0,50.0,10.0,3.6,18.1,0.0,,0.0,0.0,0.0
6,30,01,2016,2016-01-30,596,101,1,11.1,1175,15.8,1014.6,11.1,41.0,28.0,0.0,32.8,10.0,6.0,22.0,0.0,5.9,0.0,0.0,0.0
2,25,12,2018,2018-12-25,328,101,1,11.1,627,21.3,1023.0,,43.0,33.1,0.0,36.8,10.0,,,0.01,,0.0,0.0,0.0
3,07,08,2013,2013-08-07,508,101,1,11.1,1000,60.5,1019.9,9.9,82.0,64.0,0.0,73.4,10.0,4.6,19.0,0.0,,0.0,0.0,0.0
3,04,05,2022,2022-05-04,251,101,1,11.1,444,49.7,1016.3,8.9,64.9,50.0,0.0,54.7,7.4,2.8,14.0,0.05,,0.0,0.0,0.0
1,04,01,2021,2021-01-04,242,101,1,11.1,440,32.1,1014.5,11.1,43.0,34.0,0.0,37.7,9.2,5.3,18.1,0.24,,0.0,0.0,1.0
2,17,03,2020,2020-03-17,374,101,1,11.1,706,37.2,1023.7,12.0,54.0,33.1,0.0,45.1,9.3,4.3,19.0,0.09,,0.0,0.0,0.0
6,07,03,2015,2015-03-07,578,106,1,11.6,1164,8.7,1024.0,11.1,37.9,12.0,0.0,26.1,9.8,5.8,21.0,0.0,18.9,0.0,0.0,0.0
5,27,12,2013,2013-12-27,476,106,1,11.6,935,18.7,1026.0,8.9,39.9,32.0,0.0,35.2,10.0,5.2,,0.0,,0.0,0.0,0.0
2,17,03,2015,2015-03-17,528,106,1,11.6,1043,31.1,1004.9,17.1,57.0,35.1,0.0,49.7,9.5,6.9,35.9,0.01,,0.0,0.0,0.0
6,02,01,2021,2021-01-02,220,106,1,11.6,399,35.3,1012.8,9.9,51.1,33.1,0.0,41.5,5.9,6.2,21.0,0.67,,0.0,0.0,0.0
1,06,01,2014,2014-01-06,518,111,1,12.1,1011,39.8,1002.6,11.1,55.0,35.6,1.0,45.6,3.6,6.3,22.9,0.23,3.9,0.0,0.0,0.0
6,24,10,2015,2015-10-24,519,111,1,12.1,1060,34.2,1027.8,8.9,64.9,39.9,0.0,48.4,10.0,4.1,,0.0,,0.0,0.0,0.0
1,21,04,2014,2014-04-21,521,111,1,12.1,1049,27.4,1021.8,8.0,66.9,41.0,0.0,52.0,10.0,3.6,,0.0,,0.0,0.0,0.0
7,24,02,2013,2013-02-24,426,111,1,12.1,846,32.4,1009.3,13.0,46.9,36.0,0.0,39.3,8.1,7.1,24.1,0.27,,0.0,0.0,0.0
7,13,02,2022,2022-02-13,229,111,1,12.1,390,24.8,1019.0,9.9,59.0,28.9,1.0,35.0,5.1,5.4,19.0,0.14,,0.0,0.0,1.0
5,10,07,2020,2020-07-10,296,111,1,12.1,508,71.6,1013.4,15.0,89.1,73.0,1.0,75.3,7.1,5.6,27.0,0.0,,0.0,0.0,0.0
6,17,04,2021,2021-04-17,264,111,1,12.1,484,34.8,1007.5,9.9,55.9,41.0,0.0,48.6,10.0,5.4,17.1,0.03,,0.0,0.0,0.0
6,08,02,2020,2020-02-08,466,111,1,12.1,865,16.1,1016.4,12.0,39.9,30.0,0.0,34.5,10.0,7.5,27.0,0.14,,0.0,0.0,0.0
2,30,11,2021,2021-11-30,282,116,1,12.6,505,22.7,1015.5,8.0,45.0,30.9,0.0,35.7,10.0,4.3,15.0,0.0,,0.0,0.0,0.0
3,05,03,2014,2014-03-05,491,116,1,12.6,955,6.0,1024.3,8.9,37.0,28.0,0.0,31.3,10.0,3.2,14.0,0.0,5.1,0.0,0.0,0.0
5,25,11,2022,2022-11-25,232,116,1,12.6,420,40.3,1015.4,12.0,55.0,39.9,0.0,50.1,8.8,5.5,25.1,0.0,,0.0,0.0,0.0
5,07,02,2014,2014-02-07,675,116,1,12.6,1317,13.5,1024.7,11.1,32.0,24.1,0.0,27.6,10.0,5.6,15.9,0.0,9.1,0.0,0.0,0.0
2,12,01,2016,2016-01-12,637,116,1,12.6,1257,11.5,1013.5,9.9,44.1,25.0,0.0,32.2,10.0,4.6,24.1,0.0,,0.0,0.0,0.0
1,04,02,2013,2013-02-04,553,116,1,12.6,1097,10.5,1012.0,12.0,30.0,23.0,0.0,26.8,9.8,6.2,28.0,0.02,,0.0,0.0,0.0
6,07,05,2022,2022-05-07,293,116,1,12.6,500,46.8,1010.0,15.9,61.0,46.0,0.0,48.7,5.1,9.0,28.9,0.91,,0.0,0.0,0.0
3,18,07,2012,2012-07-18,559,116,1,12.6,1106,69.1,1008.9,13.0,100.0,73.0,1.0,85.3,7.2,3.7,20.0,0.0,,0.0,0.0,0.0
1,01,09,2014,2014-09-01,392,121,1,13.1,784,70.6,1015.1,5.1,90.0,73.0,0.0,79.3,9.3,2.6,,0.62,,0.0,0.0,0.0
1,18,03,2013,2013-03-18,623,121,1,13.1,1244,14.1,1026.9,13.0,36.0,28.0,1.0,32.1,8.6,7.5,21.0,0.0,,0.0,0.0,1.0
6,12,02,2022,2022-02-12,237,121,1,13.1,429,27.9,1012.6,9.9,59.0,37.9,0.0,53.9,10.0,6.8,20.0,0.0,,0.0,0.0,0.0
3,25,11,2020,2020-11-25,276,121,1,13.1,511,32.6,1027.2,7.0,55.9,41.0,0.0,48.6,10.0,3.6,,0.0,,0.0,0.0,0.0
3,20,03,2013,2013-03-20,540,121,1,13.1,1085,18.9,1010.0,12.0,45.0,32.0,0.0,38.5,10.0,7.2,24.1,0.2,2.0,0.0,0.0,0.0
4,07,01,2016,2016-01-07,542,121,1,13.1,1079,8.7,1027.2,8.0,46.0,25.0,0.0,37.9,10.0,2.9,,0.0,,0.0,0.0,0.0
7,27,11,2022,2022-11-27,237,121,1,13.1,421,35.1,1010.9,8.9,57.0,42.1,0.0,51.4,8.0,4.5,15.0,0.0,,0.0,0.0,0.0
4,01,11,2012,2012-11-01,439,121,1,13.1,862,37.4,1001.8,19.0,57.2,43.0,0.0,47.7,10.0,6.0,23.9,0.04,,0.0,0.0,0.0
2,18,03,2014,2014-03-18,551,121,1,13.1,1080,7.3,1022.9,12.0,43.0,23.0,0.0,33.9,10.0,5.7,19.0,0.0,,0.0,0.0,0.0
4,03,03,2016,2016-03-03,625,121,1,13.1,1237,5.8,1021.7,11.1,36.0,26.1,0.0,30.3,10.0,5.8,20.0,0.0,,0.0,0.0,0.0
6,07,11,2015,2015-11-07,500,121,1,13.1,1011,47.9,1014.9,7.0,73.9,57.0,0.0,64.9,9.9,3.6,,0.0,,0.0,0.0,0.0
5,25,12,2015,2015-12-25,321,121,1,13.1,647,52.1,1020.3,4.1,72.0,57.0,0.0,62.0,9.2,0.7,,0.01,,0.0,0.0,0.0
7,02,10,2022,2022-10-02,246,121,1,13.1,443,46.8,1017.3,14.0,61.0,51.1,0.0,58.4,9.9,10.1,24.1,0.25,,0.0,0.0,0.0
7,16,02,2020,2020-02-16,387,121,1,13.1,704,20.7,1023.2,11.1,44.1,14.0,0.0,34.6,10.0,5.3,19.0,0.0,,0.0,0.0,0.0
2,22,02,2022,2022-02-22,244,121,1,13.1,410,39.5,1025.5,9.9,55.0,32.0,0.0,45.1,6.4,4.3,19.0,0.0,,0.0,0.0,0.0
6,28,12,2013,2013-12-28,475,121,1,13.1,941,22.0,1022.7,13.0,55.0,30.9,0.0,43.0,10.0,5.8,22.9,0.0,,0.0,0.0,0.0
2,12,08,2014,2014-08-12,491,126,1,13.6,961,64.9,1017.3,8.9,78.1,71.6,0.0,74.4,9.5,4.3,21.0,0.0,,0.0,0.0,0.0
7,24,05,2015,2015-05-24,432,126,1,13.6,870,41.2,1026.5,7.0,81.0,48.9,0.0,66.2,10.0,3.3,15.0,0.0,,0.0,0.0,0.0
6,04,01,2020,2020-01-04,353,126,1,13.6,639,46.2,1005.7,6.0,51.1,44.1,1.0,48.6,4.9,2.8,,0.34,,0.0,0.0,0.0
7,16,08,2020,2020-08-16,279,126,1,13.6,491,63.5,1015.3,11.1,73.9,66.2,0.0,69.4,7.7,6.8,20.0,0.06,,0.0,0.0,0.0
1,24,03,2014,2014-03-24,547,126,1,13.6,1067,2.8,1021.4,9.9,42.1,21.0,0.0,28.0,10.0,6.3,18.1,0.0,,0.0,0.0,0.0
4,31,01,2013,2013-01-31,592,126,1,13.6,1169,36.5,995.4,20.0,61.0,34.0,1.0,49.1,7.9,9.1,38.1,0.93,,0.0,0.0,0.0
6,28,11,2020,2020-11-28,239,126,1,13.6,430,35.4,1015.1,8.0,63.0,48.0,0.0,51.4,10.0,4.1,15.0,0.0,,0.0,0.0,0.0
7,18,11,2012,2012-11-18,446,126,1,13.6,890,31.0,1037.2,14.0,48.9,34.0,0.0,43.2,9.8,5.5,21.0,0.0,,0.0,0.0,0.0
7,23,03,2014,2014-03-23,427,126,1,13.6,850,17.7,1016.2,9.9,63.0,35.1,0.0,40.9,10.0,5.8,20.0,0.0,,0.0,0.0,0.0
7,12,06,2022,2022-06-12,274,126,1,13.6,509,58.8,1014.5,8.0,73.9,63.0,0.0,67.4,9.7,2.8,,0.0,,0.0,0.0,0.0
6,23,04,2022,2022-04-23,284,126,1,13.6,537,29.6,1028.2,8.0,70.0,51.1,0.0,57.3,9.7,4.8,,0.0,,0.0,0.0,0.0
2,09,03,2021,2021-03-09,299,126,1,13.6,544,17.4,1026.5,11.1,63.0,42.1,0.0,50.2,10.0,6.6,19.0,0.0,,0.0,0.0,0.0
7,21,01,2018,2018-01-21,418,126,1,13.6,756,28.3,1019.4,7.0,52.0,37.9,0.0,46.0,10.0,3.4,,0.0,,0.0,0.0,0.0
3,26,02,2020,2020-02-26,449,126,1,13.6,850,44.0,1012.3,9.9,53.1,45.0,0.0,46.3,5.0,5.1,,0.14,,0.0,0.0,0.0
4,07,02,2013,2013-02-07,526,126,1,13.6,1027,6.2,1029.8,8.9,35.1,26.1,0.0,29.3,10.0,5.0,17.1,0.0,,0.0,0.0,0.0
2,11,08,2020,2020-08-11,317,131,1,14.1,558,72.6,1014.5,6.0,91.9,75.9,0.0,81.6,9.9,3.0,,0.0,,0.0,0.0,0.0
2,04,08,2020,2020-08-04,451,131,1,14.1,697,70.2,1013.4,20.0,84.0,69.8,1.0,74.7,6.9,5.3,38.1,0.61,,0.0,0.0,0.0
4,21,05,2015,2015-05-21,615,131,1,14.1,1231,36.2,1015.3,5.1,66.9,52.0,0.0,56.7,10.0,2.5,,0.0,,0.0,0.0,0.0
5,22,04,2022,2022-04-22,276,131,1,14.1,482,33.9,1027.2,9.9,70.0,44.1,0.0,60.1,10.0,5.2,15.0,0.0,,0.0,0.0,0.0
4,30,04,2015,2015-04-30,640,131,1,14.1,1286,38.9,1008.0,9.9,78.1,48.0,0.0,55.6,10.0,7.5,18.1,0.0,,0.0,0.0,0.0
5,29,12,2017,2017-12-29,598,131,1,14.1,1123,-0.8,1026.8,11.1,21.9,10.9,0.0,15.4,10.0,6.2,19.0,0.0,,0.0,0.0,0.0
2,16,06,2020,2020-06-16,259,131,1,14.1,458,49.9,1028.1,,78.1,59.0,0.0,67.8,10.0,,,0.0,,0.0,0.0,0.0
2,07,07,2020,2020-07-07,243,131,1,14.1,424,68.1,1019.1,8.0,81.0,71.1,0.0,75.1,9.3,4.8,,0.54,,0.0,0.0,0.0
7,10,03,2019,2019-03-10,462,131,1,14.1,846,32.9,1021.8,,48.9,34.0,0.0,38.5,5.3,,,0.25,,0.0,0.0,0.0
3,11,02,2015,2015-02-11,610,131,1,14.1,1207,12.2,1017.2,15.9,39.9,21.9,0.0,28.3,10.0,7.8,24.1,0.01,7.9,0.0,0.0,0.0
7,11,07,2021,2021-07-11,263,131,1,14.1,484,68.6,1018.6,6.0,81.0,68.0,0.0,72.6,5.8,1.7,,0.27,,0.0,0.0,0.0
4,14,01,2016,2016-01-14,597,131,1,14.1,1179,8.6,1014.2,8.9,37.0,21.9,0.0,27.9,10.0,5.1,17.1,0.0,,0.0,0.0,0.0
4,02,07,2015,2015-07-02,603,131,1,14.1,1213,57.9,1011.7,6.0,82.0,69.1,0.0,74.7,9.6,1.3,,0.39,,0.0,0.0,0.0
1,05,09,2022,2022-09-05,254,131,1,14.1,466,67.7,1018.3,7.0,90.0,71.1,0.0,78.4,9.5,1.5,,0.0,,0.0,0.0,0.0
4,08,05,2014,2014-05-08,596,131,1,14.1,1166,48.7,1021.1,7.0,69.1,50.0,0.0,55.9,5.2,3.7,,0.34,,0.0,0.0,0.0
4,13,12,2012,2012-12-13,545,131,1,14.1,1061,24.6,1029.8,11.1,46.0,32.0,0.0,40.3,10.0,1.7,,0.0,,0.0,0.0,0.0
4,10,07,2014,2014-07-10,584,136,1,14.6,1139,62.1,1017.2,7.0,88.0,71.1,0.0,75.4,9.6,2.9,18.1,0.09,,0.0,0.0,0.0
1,24,04,2017,2017-04-24,541,136,1,14.6,1021,42.0,1020.5,6.0,66.0,46.0,0.0,54.2,9.8,2.7,,0.0,,0.0,0.0,0.0
6,14,05,2022,2022-05-14,277,136,1,14.6,508,62.0,1018.8,6.0,72.0,57.0,0.0,64.5,6.1,1.7,,0.03,,0.0,0.0,0.0
3,26,08,2015,2015-08-26,606,136,1,14.6,1213,51.4,1013.6,8.0,90.0,66.9,0.0,76.0,10.0,3.7,,0.0,,0.0,0.0,0.0
1,28,03,2022,2022-03-28,299,136,1,14.6,537,2.8,1011.3,15.9,46.0,23.0,0.0,27.9,10.0,10.6,26.0,0.0,,0.0,0.0,0.0
3,04,06,2014,2014-06-04,582,136,1,14.6,1147,62.3,1009.1,8.9,87.1,63.0,0.0,70.8,6.3,2.7,14.0,0.12,,0.0,0.0,0.0
1,19,07,2021,2021-07-19,328,136,1,14.6,567,64.6,1014.3,8.9,84.0,71.1,0.0,74.7,10.0,4.1,,0.03,,0.0,0.0,0.0
2,27,03,2018,2018-03-27,627,136,1,14.6,1173,21.8,1034.0,7.0,50.0,34.0,0.0,39.8,10.0,3.2,,0.0,,0.0,0.0,0.0
2,22,01,2013,2013-01-22,544,136,1,14.6,1076,4.0,1014.4,14.0,30.9,17.1,0.0,22.4,9.9,8.4,25.1,0.0,,0.0,0.0,0.0
3,21,04,2021,2021-04-21,283,136,1,14.6,516,40.6,1006.7,12.0,75.9,45.0,0.0,58.5,9.6,4.7,28.9,0.0,,0.0,0.0,0.0
2,05,02,2019,2019-02-05,570,136,1,14.6,1066,39.4,1014.5,,64.9,41.0,0.0,53.4,9.6,,,0.0,,0.0,0.0,0.0
3,24,03,2021,2021-03-24,268,136,1,14.6,465,44.5,1022.6,8.0,66.0,43.0,1.0,51.6,8.4,4.1,,0.0,,0.0,0.0,0.0
1,19,08,2013,2013-08-19,462,136,1,14.6,908,58.2,1019.1,5.1,79.0,66.0,0.0,72.1,9.8,2.4,,0.0,,0.0,0.0,0.0
7,24,10,2021,2021-10-24,236,136,1,14.6,444,42.2,1019.8,6.0,59.0,46.9,0.0,53.0,10.0,2.7,,0.01,,0.0,0.0,0.0
7,07,12,2014,2014-12-07,493,136,1,14.6,980,24.6,1028.6,15.9,50.0,34.0,0.0,38.2,9.1,10.4,31.1,1.09,,0.0,0.0,0.0
1,12,11,2018,2018-11-12,497,136,1,14.6,931,26.8,1029.0,,48.9,33.1,0.0,42.8,10.0,,,0.0,,0.0,0.0,0.0
4,08,11,2018,2018-11-08,631,136,1,14.6,1171,32.8,1022.0,,62.1,45.0,0.0,52.0,10.0,,,0.0,,0.0,0.0,0.0
1,20,10,2014,2014-10-20,591,136,1,14.6,1166,30.9,1017.8,7.0,60.1,42.1,0.0,49.4,9.8,4.0,,0.0,,0.0,0.0,0.0
4,29,04,2021,2021-04-29,324,141,1,15.1,609,57.2,1006.1,8.0,84.9,52.0,0.0,66.7,8.2,1.3,,0.05,,0.0,0.0,0.0
4,08,10,2015,2015-10-08,666,141,1,15.1,1303,49.4,1019.0,7.0,73.0,57.9,0.0,63.8,10.0,2.9,,0.0,,0.0,0.0,0.0
1,13,11,2017,2017-11-13,699,141,1,15.1,1338,33.2,1027.2,6.0,46.9,32.0,0.0,43.8,8.9,2.9,,0.0,,0.0,0.0,0.0
1,20,08,2012,2012-08-20,473,141,1,15.1,947,56.7,1012.5,9.9,78.1,64.0,0.0,71.4,10.0,0.8,,0.0,,0.0,0.0,0.0
3,19,11,2014,2014-11-19,633,141,1,15.1,1249,4.5,1021.4,9.9,45.0,21.9,0.0,26.7,10.0,6.9,21.0,0.0,,0.0,0.0,0.0
3,26,06,2013,2013-06-26,621,141,1,15.1,1229,65.6,1009.8,7.0,84.9,73.9,0.0,79.4,9.2,3.7,15.9,0.0,,0.0,0.0,0.0
5,18,01,2013,2013-01-18,561,141,1,15.1,1123,12.2,1024.4,9.9,39.9,25.0,0.0,30.2,10.0,5.7,20.0,0.0,,0.0,0.0,0.0
2,14,07,2020,2020-07-14,320,141,1,15.1,557,59.1,1013.0,8.0,86.0,70.0,0.0,77.9,10.0,4.3,15.0,0.02,,0.0,0.0,0.0
6,08,08,2020,2020-08-08,260,141,1,15.1,462,68.4,1020.4,8.9,82.9,66.0,0.0,73.5,7.4,2.7,,0.27,,0.0,0.0,0.0
1,01,11,2021,2021-11-01,331,141,1,15.1,557,41.1,1014.6,11.1,63.0,53.1,0.0,55.7,10.0,5.1,18.1,0.04,,0.0,0.0,0.0
1,21,11,2016,2016-11-21,684,141,1,15.1,1244,18.4,1003.8,15.0,42.1,34.0,0.0,38.2,9.8,10.9,33.0,0.31,,0.0,0.0,1.0
1,02,05,2022,2022-05-02,282,146,1,15.6,490,48.1,1017.5,8.0,69.1,46.9,0.0,54.1,6.6,4.1,15.0,0.22,,0.0,0.0,0.0
1,24,02,2020,2020-02-24,493,146,1,15.6,944,21.2,1017.2,8.0,62.1,39.0,0.0,50.0,9.9,3.5,,0.0,,0.0,0.0,0.0
1,09,04,2018,2018-04-09,625,146,1,15.6,1156,15.2,1020.4,9.9,48.9,32.0,0.0,38.0,10.0,5.4,19.0,0.0,,0.0,0.0,0.0
1,07,01,2013,2013-01-07,521,146,1,15.6,1023,23.8,1022.6,11.1,45.0,37.0,0.0,40.9,10.0,5.7,17.1,0.0,,0.0,0.0,0.0
7,13,10,2013,2013-10-13,502,146,1,15.6,1026,49.4,1027.2,15.9,72.0,55.9,0.0,60.3,10.0,8.9,22.0,0.0,,0.0,0.0,0.0
4,05,12,2019,2019-12-05,597,146,1,15.6,1073,27.5,1006.1,15.0,42.1,32.0,0.0,38.6,9.4,7.1,28.0,0.0,,0.0,0.0,0.0
5,22,09,2017,2017-09-22,614,146,1,15.6,1158,54.0,1015.6,8.9,82.0,66.0,0.0,74.3,10.0,5.9,20.0,0.0,,0.0,0.0,0.0
2,23,08,2022,2022-08-23,273,146,1,15.6,495,68.4,1009.4,7.0,84.9,71.6,0.0,76.9,6.5,1.8,,0.23,,0.0,0.0,0.0
4,29,10,2020,2020-10-29,334,146,1,15.6,544,48.0,1011.4,13.0,57.0,46.9,0.0,52.4,6.6,5.7,26.0,0.1,,0.0,0.0,0.0
6,04,08,2012,2012-08-04,568,146,1,15.6,1118,71.7,1021.1,11.1,90.0,71.1,1.0,77.9,5.7,4.1,18.1,0.0,,0.0,0.0,0.0
2,13,02,2018,2018-02-13,613,146,1,15.6,1145,12.5,1040.6,8.9,39.0,26.1,0.0,32.1,10.0,5.0,15.9,0.0,,0.0,0.0,0.0
